req_id,hlj_id,present_models,missing_models,num_gpt41,num_opus4,num_meta70b,union_count,intersection_count,majority_count,agreement_score,disagreement_score,entropy,stable_tags,majority_tags,unique_gpt41,unique_opus4,unique_meta70b,opus4_precision,opus4_recall,opus4_f1,meta70b_precision,meta70b_recall,meta70b_f1
req-021,req-021-hlj-chunk_2-item_3-v1.0,opus4,gpt41|meta70b,0,4,0,4,4,0,1.0,0.0,0.0,[inferred] collaboration|content|documentation|workflow,,,[inferred] collaboration|content|documentation|workflow,,,,,,,
req-021,req-021-hlj-chunk_2-item_4-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,compatibility|frontend|testing,,,compatibility|frontend|testing,,,,,,,
req-021,req-021-hlj-chunk_2-item_5-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,optimization|performance|scalability,,,optimization|performance|scalability,,,,,,,
req-022,req-022-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,3,3,3,6,0,3,0.0,1.0,0.9182958340544897,,[inferred] compliance|logging|schema,audit,database,access_logs,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-022,req-022-hlj-chunk_1-item_10-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] data-protection|privacy|regulation,alerts|anomaly|monitoring,,0.0,0.0,0,,,
req-022,req-022-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,3,3,3,9,0,0,0.0,1.0,0.9182958340544896,,,[inferred] policy|compliance|retention,api|logging|middleware,[inferred] security|access_logs|implementation,0.0,0.0,0,0.0,0.0,0
req-022,req-022-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,3,3,3,8,0,1,0.0,1.0,0.9182958340544896,,roles,[inferred] security|export,compliance|retention|storage,[inferred] compliance|export_controls,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-022,req-022-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,3,3,3,9,0,0,0.0,1.0,0.9182958340544896,,,[inferred] usability|export|filter,compliance|rbac|security,[inferred] security|export_controls|filters,0.0,0.0,0,0.0,0.0,0
req-022,req-022-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,3,3,3,8,0,1,0.0,1.0,0.9182958340544896,,masking,[inferred] data-protection|privacy,csv|export|json,[inferred] security|data_protection,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-022,req-022-hlj-chunk_1-item_6-v1.0,gpt41|opus4|meta70b,,3,3,3,9,0,0,0.0,1.0,0.9182958340544896,,,[inferred] integrity|audit|historical,export|filtering|query,[inferred] security|export_controls|rate_limiting,0.0,0.0,0,0.0,0.0,0
req-022,req-022-hlj-chunk_1-item_7-v1.0,gpt41|opus4|meta70b,,3,3,3,8,0,1,0.0,1.0,0.9182958340544896,,compliance,[inferred] alerting|anomaly|notification,masking|privacy,[inferred] security|notifications,0.0,0.0,0,0.0,0.0,0
req-022,req-022-hlj-chunk_1-item_8-v1.0,gpt41|opus4|meta70b,,3,3,3,8,0,1,0.0,1.0,0.9182958340544896,,compliance,[inferred] enablement|docs,audit|history|roles,[inferred] security|documentation,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-022,req-022-hlj-chunk_1-item_9-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] security|abuse|rate-limit,alerts|compliance|notifications,,0.0,0.0,0,,,
req-022,req-022-hlj-chunk_2-item_1-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,performance|rate-limiting|security,,,performance|rate-limiting|security,,,,,,,
req-022,req-022-hlj-chunk_2-item_2-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,admin|compliance|documentation,,,admin|compliance|documentation,,,,,,,
req-023,req-023-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,3,3,2,7,0,1,0.0,1.0,0.9182958340544898,,feature-flags,[inferred] geo-segmentation|scalable,backend|segmentation,feature flags|scalability,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0
req-023,req-023-hlj-chunk_1-item_10-v1.0,gpt41|opus4,meta70b,3,4,0,7,0,0,0.0,1.0,1.0,,,[inferred] event-logging|audit|geo-ip,[inferred] accessibility|frontend|notification|ux,,0.0,0.0,0,,,
req-023,req-023-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,3,3,2,7,0,1,0.0,1.0,0.9182958340544898,,feature-flags,[inferred] progressive-rollout|deployment,backend|rollout,geo-ip|geo-targeting,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0
req-023,req-023-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,3,3,2,7,0,1,0.0,1.0,0.9182958340544898,,feature-flags,[inferred] portal|admin,admin-portal|frontend,edge cases|geo-ip,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0
req-023,req-023-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,3,3,2,7,0,1,0.0,1.0,0.9182958340544898,,geo-ip,[inferred] location-resolution|real-time,backend|integration,feature flags|rollouts,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0
req-023,req-023-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,3,3,2,7,0,1,0.0,1.0,0.9182958340544898,,geo-ip,[inferred] fallback|fault-tolerance,backend|security,admin portal|feature flags,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0
req-023,req-023-hlj-chunk_1-item_6-v1.0,gpt41|opus4,meta70b,3,3,0,5,1,1,0.2,0.8,0.8,dashboard,dashboard,[inferred] kpi-tracking|real-time-analytics,analytics|frontend,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
req-023,req-023-hlj-chunk_1-item_7-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] automation|alerting|rollback,analytics|backend|monitoring,,0.0,0.0,0,,,
req-023,req-023-hlj-chunk_1-item_8-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] user-notification|communication|user-option,alerting|backend|monitoring,,0.0,0.0,0,,,
req-023,req-023-hlj-chunk_1-item_9-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] data-protection|compliance|privacy,backend|feature-flags|rollback,,0.0,0.0,0,,,
req-023,req-023-hlj-chunk_2-item_1-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] compliance|rollback|traceability,compliance|frontend|ux,,0.0,0.0,0,,,
req-023,req-023-hlj-chunk_2-item_10-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,[inferred] training|documentation|onboarding,,,,[inferred] training|documentation|onboarding,,,,,,
req-023,req-023-hlj-chunk_2-item_11-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,[inferred] version control|change log|documentation,,,,[inferred] version control|change log|documentation,,,,,,
req-023,req-023-hlj-chunk_2-item_12-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,[inferred] geolocation|infrastructure|location awareness,,,,[inferred] geolocation|infrastructure|location awareness,,,,,,
req-023,req-023-hlj-chunk_2-item_2-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] enablement|documentation|training,compliance|gdpr|security,,0.0,0.0,0,,,
req-023,req-023-hlj-chunk_2-item_3-v1.0,gpt41|opus4,meta70b,3,3,0,5,1,1,0.2,0.8,0.8,audit,audit,[inferred] compliance|changelog,backend|geo-ip,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
req-023,req-023-hlj-chunk_2-item_4-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,audit|backend|rollback,,,audit|backend|rollback,,,,,,,
req-023,req-023-hlj-chunk_2-item_5-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,documentation|product|training,,,documentation|product|training,,,,,,,
req-023,req-023-hlj-chunk_2-item_6-v1.0,opus4|meta70b,gpt41,0,3,3,6,0,0,0.0,1.0,1.0,,,,developer|documentation|training,[inferred] metrics|dashboards|real-time analytics,,,,,,
req-023,req-023-hlj-chunk_2-item_7-v1.0,opus4|meta70b,gpt41,0,3,3,6,0,0,0.0,1.0,1.0,,,,audit|backend|compliance,[inferred] monitoring|alerts|real-time analytics,,,,,,
req-023,req-023-hlj-chunk_2-item_8-v1.0,opus4|meta70b,gpt41,0,3,3,6,0,0,0.0,1.0,1.0,,,,authentication|backend|infrastructure,[inferred] transparency|rollouts|user experience,,,,,,
req-023,req-023-hlj-chunk_2-item_9-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,[inferred] data protection|compliance|privacy laws,,,,[inferred] data protection|compliance|privacy laws,,,,,,
req-024,req-024-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,3,3,3,8,0,1,0.0,1.0,0.9182958340544896,,template,[inferred] notification|multi-language,backend|messaging|storage,[inferred] dynamic content|personalization,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-024,req-024-hlj-chunk_1-item_10-v1.0,gpt41|opus4,meta70b,2,3,0,5,0,0,0.0,1.0,1.0,,,compliance|logging,api|integration|messaging,,0.0,0.0,0,,,
req-024,req-024-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,3,3,3,9,0,0,0.0,1.0,0.9182958340544896,,,[inferred] notification|testing|usability,backend|i18n|messaging,[inferred] timing|delivery|scheduling,0.0,0.0,0,0.0,0.0,0
req-024,req-024-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,3,3,3,8,0,1,0.0,1.0,0.9182958340544896,,testing,[inferred] personalization|scheduling|timezone,messaging|ui,[inferred] quality assurance|preview,0.0,0.0,0,0.0,0.0,0
req-024,req-024-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,3,3,3,9,0,0,0.0,1.0,0.9182958340544896,,,[inferred] notification|automation|multi-channel,messaging|qa|testing,[inferred] personalization|channel|preferences,0.0,0.0,0,0.0,0.0,0
req-024,req-024-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,2,3,3,7,0,1,0.0,1.0,0.9182958340544898,,personalization,integration,backend|messaging|scheduling,[inferred] user profiling|data,0.0,0.0,0,0.3333333333333333,0.5,0.4
req-024,req-024-hlj-chunk_1-item_6-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] analytics|a/b testing|segmentation,backend|messaging|optimization,,0.0,0.0,0,,,
req-024,req-024-hlj-chunk_1-item_7-v1.0,gpt41|opus4,meta70b,2,3,0,4,1,1,0.25,0.75,0.75,analytics,analytics,dashboard,messaging|ml,,0.3333333333333333,0.5,0.4,,,
req-024,req-024-hlj-chunk_1-item_8-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] notification|automation|reliability,api|integration|messaging,,0.0,0.0,0,,,
req-024,req-024-hlj-chunk_1-item_9-v1.0,gpt41|opus4,meta70b,2,3,0,5,0,0,0.0,1.0,1.0,,,compliance|opt-out,api|integration|messaging,,0.0,0.0,0,,,
req-024,req-024-hlj-chunk_2-item_1-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] compliance|timezone|usability,backend|messaging|personalization,,0.0,0.0,0,,,
req-024,req-024-hlj-chunk_2-item_10-v1.0,opus4|meta70b,gpt41,0,3,3,6,0,0,0.0,1.0,1.0,,,,audit|compliance|logging,[inferred] recipient_experience|duplicates|notification,,,,,,
req-024,req-024-hlj-chunk_2-item_2-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] compliance|deduplication|reliability,analytics|optimization|testing,,0.0,0.0,0,,,
req-024,req-024-hlj-chunk_2-item_3-v1.0,gpt41|opus4,meta70b,2,3,0,5,0,0,0.0,1.0,1.0,,,documentation|training,automation|ml|segmentation,,0.0,0.0,0,,,
req-024,req-024-hlj-chunk_2-item_4-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] compliance|help-center|usability,analytics|monitoring|ui,,0.0,0.0,0,,,
req-024,req-024-hlj-chunk_2-item_5-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,analytics|metrics|tracking,,,analytics|metrics|tracking,,,,,,,
req-024,req-024-hlj-chunk_2-item_6-v1.0,opus4|meta70b,gpt41,0,3,3,6,0,0,0.0,1.0,1.0,,,,alerts|monitoring|reliability,[inferred] data_visualization|analytics|dashboard,,,,,,
req-024,req-024-hlj-chunk_2-item_7-v1.0,opus4|meta70b,gpt41,0,3,3,6,0,0,0.0,1.0,1.0,,,,automation|failover|reliability,[inferred] monitoring|alert|deliverability,,,,,,
req-024,req-024-hlj-chunk_2-item_8-v1.0,opus4|meta70b,gpt41,0,3,3,5,1,1,0.2,0.8,0.8,compliance,compliance,,messaging|ux,[inferred] legal|regulation,,,,,,
req-024,req-024-hlj-chunk_2-item_9-v1.0,opus4|meta70b,gpt41,0,3,3,6,0,0,0.0,1.0,1.0,,,,compliance|legal|tracking,[inferred] recipient_control|opt-out|unsubscribe,,,,,,
req-024,req-024-hlj-chunk_3-item_1-v1.0,opus4,gpt41|meta70b,0,4,0,4,4,0,1.0,0.0,0.0,[inferred] automation|scheduling|timezone|ux,,,[inferred] automation|scheduling|timezone|ux,,,,,,,
req-024,req-024-hlj-chunk_3-item_2-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,backend|deduplication|reliability,,,backend|deduplication|reliability,,,,,,,
req-024,req-024-hlj-chunk_3-item_3-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,documentation|training|ux,,,documentation|training|ux,,,,,,,
req-024,req-024-hlj-chunk_3-item_4-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,api|documentation|integration,,,api|documentation|integration,,,,,,,
req-025,req-025-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,3,3,3,6,1,2,0.16666666666666666,0.8333333333333334,0.7652465283787414,instrumentation,instrumentation|performance,[inferred] performance|timing,analytics,[inferred] optimization,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-025,req-025-hlj-chunk_1-item_10-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] analytics|compliance|privacy,automation|ci-cd|performance,,0.0,0.0,0,,,
req-025,req-025-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,3,3,3,7,0,2,0.0,1.0,0.9182958340544898,,analytics|reporting,[inferred] analytics|segmentation,instrumentation|performance,[inferred] metrics,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-025,req-025-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,3,4,3,9,0,1,0.0,1.0,0.9182958340544896,,visualization,[inferred] analytics|metrics,[inferred] privacy|analytics|performance|telemetry,[inferred] engineering|dashboards,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-025,req-025-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,3,3,3,8,0,1,0.0,1.0,0.9182958340544896,,alerting,[inferred] regression|diagnostics,analytics|dashboard|visualization,[inferred] debugging|root cause analysis,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-025,req-025-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,3,3,3,7,0,2,0.0,1.0,0.9182958340544898,,alerting|sla,[inferred] performance,analytics|dashboard|filtering,[inferred] notification,0.0,0.0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
req-025,req-025-hlj-chunk_1-item_6-v1.0,gpt41|opus4|meta70b,,3,3,3,9,0,0,0.0,1.0,0.9182958340544896,,,[inferred] performance|cicd|regression,alerting|analytics|performance,[inferred] automation|ci/cd|optimization,0.0,0.0,0,0.0,0.0,0
req-025,req-025-hlj-chunk_1-item_7-v1.0,gpt41|opus4|meta70b,,3,3,3,9,0,0,0.0,1.0,0.9182958340544896,,,[inferred] regression|automation|remediation,analytics|diagnostics|performance,[inferred] reliability|external services|fallback,0.0,0.0,0,0.0,0.0,0
req-025,req-025-hlj-chunk_1-item_8-v1.0,gpt41|opus4|meta70b,,3,3,3,9,0,0,0.0,1.0,0.9182958340544896,,,[inferred] alerting|external|resilience,alerting|performance|sla,[inferred] data protection|compliance|privacy,0.0,0.0,0,0.0,0.0,0
req-025,req-025-hlj-chunk_1-item_9-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] performance|prompt|usability,automation|ci-cd|performance,,0.0,0.0,0,,,
req-025,req-025-hlj-chunk_2-item_1-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] compliance|privacy|transparency,monitoring|performance|resilience,,0.0,0.0,0,,,
req-025,req-025-hlj-chunk_2-item_2-v1.0,gpt41|opus4,meta70b,2,3,0,5,0,0,0.0,1.0,1.0,,,analytics|self-service,dashboard|performance|ux,,0.0,0.0,0,,,
req-025,req-025-hlj-chunk_2-item_3-v1.0,opus4,gpt41|meta70b,0,4,0,4,4,0,1.0,0.0,0.0,[inferred] gdpr|compliance|privacy|security,,,[inferred] gdpr|compliance|privacy|security,,,,,,,
req-025,req-025-hlj-chunk_2-item_4-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,compliance|privacy|ux,,,compliance|privacy|ux,,,,,,,
req-025,req-025-hlj-chunk_2-item_5-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,analytics|dashboard|self-service,,,analytics|dashboard|self-service,,,,,,,
req-026,req-026-hlj-chunk_1-item_1-v1.0,gpt41|meta70b,opus4,2,0,2,3,1,1,0.3333333333333333,0.6666666666666667,0.6666666666666666,nps,nps,automation,,behavioral_intelligence,,,,0.5,0.5,0.5
req-026,req-026-hlj-chunk_1-item_10-v1.0,gpt41,opus4|meta70b,1,0,0,1,1,0,1.0,0.0,0.0,enablement,,enablement,,,,,,,,
req-026,req-026-hlj-chunk_1-item_2-v1.0,gpt41|meta70b,opus4,2,0,2,3,1,1,0.3333333333333333,0.6666666666666667,0.6666666666666666,nps,nps,[inferred] behavioral-intelligence,,user_experience,,,,0.5,0.5,0.5
req-026,req-026-hlj-chunk_1-item_3-v1.0,gpt41|meta70b,opus4,3,0,2,4,1,1,0.25,0.75,0.75,nps,nps,[inferred] embedded-ui|usability,,churn_prevention,,,,0.5,0.3333333333333333,0.4
req-026,req-026-hlj-chunk_1-item_4-v1.0,gpt41|meta70b,opus4,2,0,2,3,1,1,0.3333333333333333,0.6666666666666667,0.6666666666666666,nps,nps,usability,,user_experience,,,,0.5,0.5,0.5
req-026,req-026-hlj-chunk_1-item_5-v1.0,gpt41|meta70b,opus4,2,0,2,3,1,1,0.3333333333333333,0.6666666666666667,0.6666666666666666,nps,nps,[inferred] synchronization,,user_experience,,,,0.5,0.5,0.5
req-026,req-026-hlj-chunk_1-item_6-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,[inferred] prioritization|nps,,[inferred] prioritization|nps,,,,,,,,
req-026,req-026-hlj-chunk_1-item_7-v1.0,gpt41,opus4|meta70b,1,0,0,1,1,0,1.0,0.0,0.0,usability,,usability,,,,,,,,
req-026,req-026-hlj-chunk_1-item_8-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,compliance|usability,,compliance|usability,,,,,,,,
req-026,req-026-hlj-chunk_1-item_9-v1.0,gpt41,opus4|meta70b,1,0,0,1,1,0,1.0,0.0,0.0,enablement,,enablement,,,,,,,,
req-026,req-026-hlj-chunk_2-item_1-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,analytics|nps,,analytics|nps,,,,,,,,
req-026,req-026-hlj-chunk_2-item_10-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,device_coordination|edge_cases|nps,,,,device_coordination|edge_cases|nps,,,,,,
req-026,req-026-hlj-chunk_2-item_11-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,edge_cases|nps|trigger_prioritization,,,,edge_cases|nps|trigger_prioritization,,,,,,
req-026,req-026-hlj-chunk_2-item_12-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,documentation|nps|onboarding,,,,documentation|nps|onboarding,,,,,,
req-026,req-026-hlj-chunk_2-item_2-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] integration|crm|support,,[inferred] integration|crm|support,,,,,,,,
req-026,req-026-hlj-chunk_2-item_3-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] auditability|compliance|privacy,,[inferred] auditability|compliance|privacy,,,,,,,,
req-026,req-026-hlj-chunk_2-item_4-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] automation|integration|nps,,[inferred] automation|integration|nps,,,,,,,,
req-026,req-026-hlj-chunk_2-item_5-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,[inferred] compliance|localization,,[inferred] compliance|localization,,,,,,,,
req-026,req-026-hlj-chunk_2-item_6-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,[inferred] automation|kpi,,analytics|nps|visualization,,,,0.0,0.0,0
req-026,req-026-hlj-chunk_2-item_7-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,crm_integration|customer_support|nps,,,,crm_integration|customer_support|nps,,,,,,
req-026,req-026-hlj-chunk_2-item_8-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,compliance|nps|privacy,,,,compliance|nps|privacy,,,,,,
req-026,req-026-hlj-chunk_2-item_9-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,nps|opt_out|user_experience,,,,nps|opt_out|user_experience,,,,,,
req-027,req-027-hlj-chunk_1-item_1-v1.0,gpt41|meta70b,opus4,3,0,3,4,2,2,0.5,0.5,0.5,layout|rtl,layout|rtl,[inferred] engine,,[inferred] globalization,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666
req-027,req-027-hlj-chunk_1-item_10-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,documentation|onboarding,,documentation|onboarding,,,,,,,,
req-027,req-027-hlj-chunk_1-item_2-v1.0,gpt41|meta70b,opus4,2,0,3,3,2,2,0.6666666666666666,0.33333333333333337,0.3333333333333333,components|rtl,components|rtl,,,[inferred] ui_rendering,,,,0.6666666666666666,1.0,0.8
req-027,req-027-hlj-chunk_1-item_3-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] tooling|preview|usability,,[inferred] tooling|preview|usability,,,,,,,,
req-027,req-027-hlj-chunk_1-item_4-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] flexibility|mixed-language|override,,[inferred] flexibility|mixed-language|override,,,,,,,,
req-027,req-027-hlj-chunk_1-item_5-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,localization|translation,,localization|translation,,,,,,,,
req-027,req-027-hlj-chunk_1-item_6-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,formatting|localization,,formatting|localization,,,,,,,,
req-027,req-027-hlj-chunk_1-item_7-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] qa|mirror|validation,,[inferred] qa|mirror|validation,,,,,,,,
req-027,req-027-hlj-chunk_1-item_8-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] accessibility|compliance|validation,,[inferred] accessibility|compliance|validation,,,,,,,,
req-027,req-027-hlj-chunk_1-item_9-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] traceability|auditing|logging,,[inferred] traceability|auditing|logging,,,,,,,,
req-027,req-027-hlj-chunk_2-item_1-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] compliance|enablement|training,,[inferred] layout|preview|rtl,,,,0.0,0.0,0
req-027,req-027-hlj-chunk_2-item_2-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] compliance|update|vendor,,[inferred] localization|rtl|translation,,,,0.0,0.0,0
req-028,req-028-hlj-chunk_1-item_1-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] sentiment|classification|nlp,,[inferred] analysis|ai|sentiment,,,,0.0,0.0,0
req-028,req-028-hlj-chunk_1-item_10-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] reporting|analytics|trend,,[inferred] leadership|buyin|training,,,,0.0,0.0,0
req-028,req-028-hlj-chunk_1-item_2-v1.0,gpt41|meta70b,opus4,3,0,3,5,1,1,0.2,0.8,0.8,urgency,urgency,[inferred] escalation|nlp,,[inferred] detection|ai,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-028,req-028-hlj-chunk_1-item_3-v1.0,gpt41|meta70b,opus4,3,0,3,5,1,1,0.2,0.8,0.8,routing,routing,[inferred] escalation|priority,,[inferred] logic|ai,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-028,req-028-hlj-chunk_1-item_4-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] self-service|efficiency|routing,,[inferred] satisfaction|customer|metrics,,,,0.0,0.0,0
req-028,req-028-hlj-chunk_1-item_5-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] tone-analysis|edge-case|nlp,,[inferred] trends|ai|edgecases,,,,0.0,0.0,0
req-028,req-028-hlj-chunk_1-item_6-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] retraining|continuous-learning|feedback,,[inferred] audit|logging|transparency,,,,0.0,0.0,0
req-028,req-028-hlj-chunk_1-item_7-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,[inferred] latency|performance,,[inferred] guidelines|customer|documentation,,,,0.0,0.0,0
req-028,req-028-hlj-chunk_1-item_8-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] training|change-management|usability,,[inferred] constraints|compliance|dependencies,,,,0.0,0.0,0
req-028,req-028-hlj-chunk_1-item_9-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] kpi|analytics|reporting,,[inferred] tracking|kpi|metrics,,,,0.0,0.0,0
req-028,req-028-hlj-chunk_2-item_1-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] traceability|audit|compliance,,[inferred] traceability|audit|compliance,,,,,,,,
